_RAJ2000,_DEJ2000,rest,g,r,i,J,H,K,W1,W2,W3,W4
45.91417295,2.584077815,633.3959647,4.292623539,3.930623539,3.865623539,2.947623539,2.692623539,2.688623539,2.588623539,2.616623539,2.300623539,-0.330376461
45.91696714,2.5923819,617.8892281,4.34644688,3.98444688,3.91944688,7.74744688,6.87744688,6.95844688,6.83844688,6.68944688,2.98044688,-0.42555312
45.86707384,2.606123572,252.310426,7.215324016,6.297324016,6.012324016,4.716324016,4.190324016,4.063324016,3.995324016,4.038324016,3.922324016,1.540324016
45.83687733,2.636729126,1305.526271,4.980071922,4.462071922,4.329071922,3.353071922,2.945071922,2.899071922,2.843071922,2.834071922,1.381071922,-1.871928078
45.89348981,2.623857564,610.624911,6.083127411,4.797127411,4.185127411,5.582127411,4.859127411,4.742127411,4.603127411,4.655127411,3.274127411,-0.419872589
45.88847607,2.622521886,150.4655565,9.124814521,7.838814521,7.226814521,5.675814521,5.013814521,4.857814521,4.775814521,4.769814521,4.736814521,2.851814521
45.87668232,2.674340017,536.7039036,5.19532623,4.71832623,4.61332623,3.60132623,3.24732623,3.19032623,3.15032623,3.18032623,2.60532623,-0.01267377
45.99958568,2.665430087,315.4050858,6.51765654,5.89865654,5.68165654,4.58365654,4.15365654,4.06065654,3.97365654,4.00465654,4.03765654,0.96165654
46.00445743,2.669499663,1580.69453,3.017760248,2.398760248,2.181760248,5.076760248,4.535760248,4.731760248,4.447760248,4.638760248,1.101760248,-2.197239752
46.02026088,2.693382715,370.5096824,4.870002191,4.357002191,4.246002191,3.277002191,2.948002191,2.880002191,2.822002191,2.879002191,2.652002191,0.727002191
46.02026088,2.693382715,370.5096824,3.857002191,3.487002191,3.434002191,3.277002191,2.948002191,2.880002191,2.822002191,2.879002191,2.652002191,0.727002191
46.02101793,2.702963272,520.9753129,4.129914279,3.616914279,3.505914279,1.795914279,1.561914279,1.478914279,1.457914279,1.483914279,1.501914279,0.219914279
46.02101793,2.702963272,520.9753129,3.116914279,2.746914279,2.693914279,1.795914279,1.561914279,1.478914279,1.457914279,1.483914279,1.501914279,0.219914279
46.03060842,2.704495548,1815.78086,0.40568283,0.03568283,-0.01731717,4.77368283,4.33768283,4.58068283,4.30268283,4.79268283,1.18868283,-2.40631717
45.91341442,2.692527827,452.4572674,7.575112159,6.524112159,6.174112159,4.835112159,4.300112159,4.199112159,4.103112159,4.183112159,3.567112159,0.618112159
46.00767738,2.721703108,1322.262368,4.34941181,3.94141181,3.84641181,2.85941181,2.56441181,2.57241181,2.49541181,2.51441181,1.33641181,-1.77458819
45.83518713,2.665756657,535.8749355,8.004682779,6.649682779,5.978682779,6.200682779,5.464682779,5.281682779,5.169682779,5.144682779,3.622682779,0.005682779
45.83518713,2.665756657,535.8749355,7.526682779,6.138682779,5.424682779,6.200682779,5.464682779,5.281682779,5.169682779,5.144682779,3.622682779,0.005682779
45.83282686,2.670128999,241.3287658,9.736954541,8.381954541,7.710954541,6.142954541,5.491954541,5.268954541,5.193954541,5.152954541,5.304954541,1.959954541
45.84489008,2.668999307,176.7473796,9.935235081,8.547235081,7.833235081,6.186235081,5.506235081,5.314235081,5.236235081,5.207235081,4.981235081,2.644235081
45.84489008,2.668999307,176.7473796,9.259235081,8.648235081,8.551235081,6.186235081,5.506235081,5.314235081,5.236235081,5.207235081,4.981235081,2.644235081
45.84779416,2.67631942,1042.583569,6.081445619,4.693445619,3.979445619,3.546445619,3.141445619,3.020445619,3.020445619,3.044445619,1.820445619,-1.566554381
45.84779416,2.67631942,1042.583569,5.405445619,4.794445619,4.697445619,3.546445619,3.141445619,3.020445619,3.020445619,3.044445619,1.820445619,-1.566554381
45.82633225,2.686800676,281.0502289,8.885080283,8.125080283,7.984080283,7.227080283,6.646080283,6.386080283,6.268080283,6.133080283,5.050080283,1.737080283
45.8247946,2.695295829,574.4104795,7.332888227,6.572888227,6.431888227,5.030888227,4.505888227,4.406888227,4.345888227,4.377888227,3.522888227,-0.213111773
45.83360799,2.712884501,458.6831383,3.752436124,3.358436124,3.286436124,2.405436124,2.135436124,2.066436124,2.047436124,2.080436124,2.043436124,0.356436124
45.87395238,2.712173602,558.8403262,3.727561313,2.871561313,2.616561313,1.279561313,0.803561313,0.673561313,0.608561313,0.683561313,0.633561313,0.252561313
45.89945363,2.723319871,1628.350653,4.643260337,4.217260337,3.947260337,3.049260337,2.757260337,2.731260337,2.582260337,2.595260337,1.257260337,-2.365739663
45.87695879,2.764393261,1350.115761,4.104144964,3.744144964,3.678144964,2.776144964,2.572144964,2.487144964,2.475144964,2.506144964,1.366144964,-1.602855036
45.51696014,2.551224204,410.0474488,5.284829429,4.776829429,4.643829429,3.623829429,3.307829429,3.207829429,3.191829429,3.220829429,3.120829429,0.795829429
45.54321288,2.55978949,930.4739859,4.732478822,3.976478822,3.712478822,2.482478822,2.001478822,1.910478822,1.826478822,1.884478822,1.297478822,-2.226521178
45.52672486,2.576616253,159.2935549,7.276008978,6.365008978,6.041008978,4.710008978,4.219008978,4.034008978,3.995008978,4.030008978,3.911008978,2.544008978
45.52672486,2.576616253,159.2935549,10.65900898,9.956008978,10.14200898,4.710008978,4.219008978,4.034008978,3.995008978,4.030008978,3.911008978,2.544008978
45.53609013,2.5844487,2026.593092,1.75316721,0.84216721,0.51816721,3.41316721,3.01916721,3.05616721,2.99916721,3.01216721,1.00316721,-2.96383279
45.53609013,2.5844487,2026.593092,5.13616721,4.43316721,4.61916721,3.41316721,3.01916721,3.05616721,2.99916721,3.01216721,1.00316721,-2.96383279
45.51849575,2.599131945,796.4539582,5.289196625,4.846196625,4.805196625,3.750196625,3.414196625,3.338196625,3.332196625,3.371196625,2.406196625,-0.453803375
45.50920068,2.608471708,585.8595341,5.956032491,5.513032491,5.472032491,8.087032491,7.560032491,7.113032491,7.216032491,6.920032491,3.619032491,-0.084967509
45.57795687,2.613729468,380.8011982,8.122508469,7.000508469,6.543508469,5.236508469,4.590508469,4.420508469,4.371508469,4.425508469,4.277508469,0.909508469
45.60839489,2.628104736,213.2151143,3.578910062,3.165910062,3.064910062,2.819910062,2.641910062,2.363910062,2.080910062,2.097910062,2.110910062,1.720910062
45.60771791,2.627812408,213.4810849,3.576202994,3.163202994,3.062202994,2.817202994,2.639202994,2.361202994,2.078202994,2.095202994,2.108202994,1.718202994
45.64857101,2.706635956,845.8620498,5.664502298,5.075502298,4.922502298,3.749502298,3.348502298,3.237502298,3.224502298,3.273502298,2.611502298,-1.074497702
45.64857101,2.706635956,845.8620498,5.778502298,5.272502298,5.184502298,3.749502298,3.348502298,3.237502298,3.224502298,3.273502298,2.611502298,-1.074497702
45.64983772,2.712134084,1088.016579,5.117822434,4.528822434,4.375822434,3.624822434,3.304822434,3.197822434,3.176822434,3.228822434,2.163822434,-1.560177566
45.64983772,2.712134084,1088.016579,5.231822434,4.725822434,4.637822434,3.624822434,3.304822434,3.197822434,3.176822434,3.228822434,2.163822434,-1.560177566
45.57869656,2.657129094,491.4486265,6.171609372,5.603609372,5.381609372,4.295609372,3.899609372,3.862609372,3.810609372,3.857609372,3.746609372,-0.223390628
45.57325789,2.65859772,1805.736214,3.345728461,2.777728461,2.555728461,5.742728461,5.188728461,5.675728461,5.189728461,5.157728461,1.132728461,-2.451271539
45.54524843,2.694333562,315.6235126,5.618153256,5.200153256,5.097153256,4.142153256,3.835153256,3.774153256,3.743153256,3.774153256,3.739153256,1.432153256
45.54840241,2.702024629,643.1816555,4.072331754,3.654331754,3.551331754,5.960331754,5.277331754,5.008331754,5.004331754,4.976331754,3.299331754,-0.622668246
45.65033858,2.725715312,1598.900651,4.628892603,4.234892603,4.071892603,3.153892603,2.886892603,2.829892603,2.798892603,2.869892603,1.572892603,-2.257107397
45.61542079,2.747498082,925.8026363,4.195407934,3.868407934,3.802407934,3.318407934,3.002407934,2.956407934,2.891407934,2.903407934,2.046407934,-0.902592066
45.61542079,2.747498082,925.8026363,4.854407934,4.417407934,4.287407934,3.318407934,3.002407934,2.956407934,2.891407934,2.903407934,2.046407934,-0.902592066
45.61348558,2.752816182,921.7107942,4.205026632,3.878026632,3.812026632,2.875026632,2.592026632,2.537026632,2.510026632,2.514026632,2.246026632,-1.197973368
45.61348558,2.752816182,921.7107942,4.864026632,4.427026632,4.297026632,2.875026632,2.592026632,2.537026632,2.510026632,2.514026632,2.246026632,-1.197973368
45.47001604,2.666747982,374.9949694,7.244872792,6.278872792,5.984872792,4.725872792,4.217872792,4.068872792,4.036872792,4.093872792,3.508872792,1.013872792
45.4668821,2.691647011,1581.846081,4.194178886,3.784178886,3.746178886,4.714178886,4.116178886,4.204178886,4.035178886,4.037178886,1.421178886,-2.238821114
45.46320705,2.699535084,816.7032697,5.629678528,5.219678528,5.181678528,5.543678528,4.944678528,4.707678528,4.657678528,4.720678528,2.814678528,-1.129321472
45.47010739,2.699374681,1521.87782,4.278101062,3.868101062,3.830101062,2.851101062,2.551101062,2.482101062,2.486101062,2.505101062,1.168101062,-2.088898938
45.53271849,2.704119277,1233.044442,5.29110635,4.82010635,4.77810635,3.56410635,3.17410635,3.08510635,3.11610635,3.11810635,1.67410635,-1.49089365
45.52857121,2.71255067,394.3623966,7.766522514,7.295522514,7.253522514,5.472522514,4.855522514,4.723522514,4.677522514,4.691522514,3.819522514,0.797522514
45.52281749,2.712191912,1293.106533,5.187828471,4.716828471,4.674828471,3.838828471,3.423828471,3.295828471,3.144828471,3.086828471,1.533828471,-2.068171529
45.50596835,2.721378448,265.2057873,8.465085015,7.306085015,6.888085015,5.449085015,4.784085015,4.711085015,4.608085015,4.647085015,4.426085015,1.704085015
45.57101942,2.743214627,1074.893015,4.217173796,3.741173796,3.612173796,2.627173796,2.327173796,2.219173796,2.175173796,2.179173796,2.259173796,-1.346826204
45.46937188,2.737599087,1363.145641,4.788288704,4.042288704,3.866288704,2.655288704,2.247288704,2.123288704,2.070288704,2.096288704,1.919288704,-2.538711296
45.55409438,2.800978626,324.7523627,6.872238403,6.126238403,5.906238403,4.667238403,4.200238403,4.133238403,4.062238403,4.110238403,3.955238403,1.437238403
45.7658819,2.778893064,2503.41365,2.63533692,2.11933692,2.00233692,3.16733692,2.80133692,2.75933692,2.81533692,2.98133692,0.15233692,-2.98766308
45.75771078,2.780448869,922.0637269,4.804195312,4.288195312,4.171195312,3.207195312,2.852195312,2.803195312,2.798195312,2.822195312,2.063195312,-1.330804688
45.74170178,2.799808062,1133.257276,4.05035742,3.62635742,3.57335742,2.59135742,2.34235742,2.22835742,2.20435742,2.20735742,1.48735742,-1.76864258
45.74170178,2.799808062,1133.257276,3.12335742,2.40235742,2.17335742,2.59135742,2.34235742,2.22835742,2.20435742,2.20735742,1.48735742,-1.76864258
45.75063502,2.801562571,874.5098408,4.613176495,4.189176495,4.136176495,1.556176495,1.068176495,0.952176495,0.910176495,0.959176495,0.987176495,-1.068823505
45.75063502,2.801562571,874.5098408,3.686176495,2.965176495,2.736176495,1.556176495,1.068176495,0.952176495,0.910176495,0.959176495,0.987176495,-1.068823505
45.8002752,2.797292067,500.7260864,5.689998913,5.121998913,4.958998913,3.939998913,3.572998913,3.492998913,3.415998913,3.440998913,3.228998913,0.062998913
45.8368926,2.811650187,1271.396963,4.754594152,4.265594152,4.108594152,3.138594152,2.770594152,2.738594152,2.708594152,2.738594152,1.728594152,-1.590405848
45.86942026,2.828842004,1765.224768,5.037999938,4.528999938,4.453999938,3.438999938,3.098999938,2.937999938,2.993999938,3.045999938,1.223999938,-2.670000062
45.74741268,2.827855388,269.1811739,7.189776586,6.431776586,6.163776586,4.965776586,4.410776586,4.371776586,4.303776586,4.331776586,4.563776586,1.622776586
45.75406228,2.86022115,704.7758406,7.478744959,6.412744959,6.163744959,4.829744959,4.286744959,4.164744959,4.091744959,4.136744959,3.074744959,-0.731255041
45.7469264,2.858199365,784.8290293,7.245124708,6.179124708,5.930124708,6.553124708,5.721124708,5.658124708,5.560124708,5.422124708,2.665124708,-0.696875292
45.80927991,2.881728512,722.4220031,6.917045175,6.111045175,5.910045175,4.586045175,4.028045175,3.988045175,3.925045175,3.983045175,3.237045175,-0.471954825
45.7680478,2.867204257,1347.864063,5.580769529,4.832769529,4.555769529,5.138769529,4.567769529,4.499769529,4.625769529,4.672769529,1.748769529,-2.009230471
45.77669268,2.874729594,754.4662827,6.840800821,6.092800821,5.815800821,4.635800821,4.121800821,4.012800821,3.997800821,4.031800821,3.043800821,-1.057199179
45.59892504,2.817060271,2027.593912,2.471095107,1.592095107,1.298095107,-0.087904893,-0.626904893,-0.758904893,-0.843904893,-0.750904893,-0.610904893,-3.358904893
45.59892504,2.817060271,2027.593912,2.894095107,2.264095107,2.052095107,-0.087904893,-0.626904893,-0.758904893,-0.843904893,-0.750904893,-0.610904893,-3.358904893
45.60167414,2.823785,669.3442998,4.877752154,3.998752154,3.704752154,3.305752154,2.927752154,2.815752154,2.769752154,2.793752154,2.894752154,-0.245247846
45.60167414,2.823785,669.3442998,5.300752154,4.670752154,4.458752154,3.305752154,2.927752154,2.815752154,2.769752154,2.793752154,2.894752154,-0.245247846
45.60576681,2.823874942,895.5307768,4.245597421,3.366597421,3.072597421,6.084597421,5.444597421,5.399597421,5.189597421,5.006597421,2.732597421,-1.481402579
45.60576681,2.823874942,895.5307768,4.668597421,4.038597421,3.826597421,6.084597421,5.444597421,5.399597421,5.189597421,5.006597421,2.732597421,-1.481402579
45.60938163,2.829073933,590.2335221,5.573880643,4.943880643,4.731880643,6.266880643,5.484880643,5.400880643,5.246880643,5.117880643,2.890880643,-0.122119357
45.58380194,2.835399769,865.6853732,4.341199602,3.948199602,3.903199602,2.914199602,2.624199602,2.608199602,2.566199602,2.600199602,2.138199602,-0.808800398
45.54890334,2.821329436,1174.703469,5.641358744,5.154358744,5.027358744,5.599358744,4.888358744,4.421358744,4.633358744,4.721358744,1.757358744,-1.424641256
45.54593325,2.822455035,457.3901479,7.689565971,7.202565971,7.075565971,6.140565971,5.749565971,5.786565971,5.626565971,5.734565971,4.010565971,0.630565971
45.61335427,2.896317109,587.5486075,5.269780993,4.778780993,4.615780993,3.618780993,3.324780993,3.226780993,3.196780993,3.228780993,2.981780993,-0.024219007
45.65283666,2.940124987,394.7894333,7.6841724,7.1891724,7.1281724,8.5791724,7.9131724,7.3771724,7.1961724,7.1441724,4.0231724,0.8531724
45.65767499,2.943503898,921.4178218,5.84371696,5.34871696,5.28771696,4.21971696,3.81771696,3.72471696,3.71971696,3.74471696,2.15271696,-0.95628304
45.74477644,2.948832647,1773.533732,4.735802735,4.302802735,4.160802735,3.198802735,2.826802735,2.735802735,2.724802735,2.768802735,0.982802735,-2.504197265
45.73777079,2.953887551,922.3892997,6.155428719,5.722428719,5.580428719,6.117428719,5.564428719,5.220428719,4.996428719,4.836428719,2.099428719,-1.281571281
46.41966147,2.469345005,1266.745443,5.627553247,4.791553247,4.462553247,3.330553247,2.907553247,2.755553247,2.713553247,2.769553247,1.980553247,-1.417446753
46.49623521,2.492126832,315.7552193,8.37124731,7.81724731,7.80324731,7.13824731,6.54124731,6.20824731,6.13124731,5.94524731,4.89524731,1.00424731
46.48754628,2.487079586,1968.520427,4.397300371,3.843300371,3.829300371,5.526300371,5.414300371,5.103300371,5.508300371,5.804300371,0.628300371,-2.523699629
46.49732885,2.493944032,1709.697306,4.703403863,4.149403863,4.135403863,3.210403863,2.877403863,2.824403863,2.780403863,2.796403863,1.216403863,-3.087596137
46.52766123,2.499799505,1378.343435,5.30121279,4.84421279,4.73021279,3.78821279,3.52421279,3.42721279,3.42821279,3.39221279,1.69421279,-2.01878721
46.52572301,2.542536902,1476.916359,2.836220495,2.302220495,2.182220495,2.928220495,2.540220495,2.499220495,2.456220495,2.495220495,1.582220495,-2.268779505
46.52572301,2.542536902,1476.916359,4.518220495,4.030220495,3.831220495,2.928220495,2.540220495,2.499220495,2.456220495,2.495220495,1.582220495,-2.268779505
46.52322411,2.549783693,431.9131665,5.506017783,4.972017783,4.852017783,3.879017783,3.577017783,3.494017783,3.429017783,3.458017783,3.559017783,0.157017783
46.52322411,2.549783693,431.9131665,7.188017783,6.700017783,6.501017783,3.879017783,3.577017783,3.494017783,3.429017783,3.458017783,3.559017783,0.157017783
46.47324888,2.542711701,2178.095187,3.779615723,3.340615723,3.366615723,4.802615723,4.460615723,4.242615723,4.218615723,4.661615723,0.687615723,-2.846384277
46.47185785,2.551792781,1706.771873,4.309122614,3.870122614,3.896122614,2.807122614,2.523122614,2.468122614,2.431122614,2.454122614,1.215122614,-2.889877386
46.44346432,2.552473701,1042.723843,5.135153479,4.642153479,4.526153479,3.509153479,3.222153479,3.108153479,3.051153479,3.067153479,2.154153479,-1.585846521
46.47376682,2.565849074,1622.859161,0.490595843,-0.114404157,-0.299404157,4.338595843,3.993595843,3.872595843,3.466595843,3.460595843,0.734595843,-2.547404157
46.47524815,2.5714924,390.7767922,3.582356182,2.977356182,2.792356182,1.652356182,1.281356182,1.152356182,1.083356182,1.134356182,1.044356182,-0.104643818
46.46721762,2.588029797,2136.525409,4.622459689,4.181459689,4.257459689,3.069459689,2.690459689,2.692459689,2.525459689,2.584459689,0.328459689,-3.257540311
46.46721762,2.588029797,2136.525409,2.802459689,2.274459689,2.154459689,3.069459689,2.690459689,2.692459689,2.525459689,2.584459689,0.328459689,-3.257540311
46.47531251,2.593959431,625.2722137,7.290654352,6.849654352,6.925654352,3.762654352,3.414654352,3.354654352,3.347654352,3.364654352,2.832654352,-0.209345648
46.47531251,2.593959431,625.2722137,5.470654352,4.942654352,4.822654352,3.762654352,3.414654352,3.354654352,3.347654352,3.364654352,2.832654352,-0.209345648
46.47782338,2.601587955,795.8075155,4.946959819,4.418959819,4.298959819,6.585959819,6.044959819,5.924959819,5.560959819,5.382959819,2.670959819,-0.769040181
46.2913373,2.504239438,666.2098368,2.541944796,1.850944796,1.618944796,0.432944796,-0.012055204,-0.163055204,-0.227055204,-0.170055204,-0.248055204,-0.813055204
46.28169438,2.500029617,1158.492479,1.340533907,0.649533907,0.417533907,5.084533907,4.572533907,4.382533907,4.438533907,4.529533907,1.926533907,-1.553466093
46.32645797,2.506638005,704.2485621,7.157370155,6.095370155,5.721370155,7.803370155,7.085370155,6.299370155,6.489370155,6.331370155,3.040370155,-0.195629845
46.32645797,2.506638005,704.2485621,5.538370155,5.108370155,4.984370155,7.803370155,7.085370155,6.299370155,6.489370155,6.331370155,3.040370155,-0.195629845
46.32373616,2.511913873,617.6156567,7.442408515,6.380408515,6.006408515,4.561408515,4.008408515,3.871408515,3.780408515,3.780408515,3.201408515,-0.330591485
46.32373616,2.511913873,617.6156567,5.823408515,5.393408515,5.269408515,4.561408515,4.008408515,3.871408515,3.780408515,3.780408515,3.201408515,-0.330591485
46.33217651,2.516247962,1378.801903,5.698490629,4.636490629,4.262490629,2.506490629,2.172490629,2.153490629,2.085490629,2.096490629,1.813490629,-1.649509371
46.33217651,2.516247962,1378.801903,4.079490629,3.649490629,3.525490629,2.506490629,2.172490629,2.153490629,2.085490629,2.096490629,1.813490629,-1.649509371
46.32082,2.518959627,295.5829447,9.042603143,7.980603143,7.606603143,8.010603143,7.369603143,7.148603143,6.960603143,6.815603143,5.119603143,1.594603143
46.32467388,2.524435091,227.3326678,7.993690757,7.563690757,7.439690757,6.563690757,5.967690757,5.716690757,5.605690757,5.455690757,5.375690757,2.309690757
46.37104158,2.564193408,1918.742731,0.696916262,0.082916262,-0.086083738,-0.837083738,-1.464083738,-1.422083738,-1.819083738,-1.760083738,-1.827083738,-3.155083738
46.37826628,2.571399595,503.4469366,3.602231487,2.988231487,2.819231487,7.293231487,6.636231487,6.395231487,6.267231487,6.231231487,4.051231487,0.307231487
46.37826628,2.571399595,503.4469366,6.488231487,5.969231487,5.864231487,7.293231487,6.636231487,6.395231487,6.267231487,6.231231487,4.051231487,0.307231487
46.25364222,2.533744553,708.7341499,5.088583203,4.558583203,4.422583203,3.412583203,3.069583203,3.002583203,2.951583203,3.001583203,2.473583203,-0.435416797
46.25364222,2.533744553,708.7341499,6.395583203,5.735583203,5.512583203,3.412583203,3.069583203,3.002583203,2.951583203,3.001583203,2.473583203,-0.435416797
46.26199804,2.541232752,535.8048199,5.69596692,5.16596692,5.02996692,4.95496692,4.48796692,4.42696692,4.33296692,4.37896692,3.49196692,0.21796692
46.26199804,2.541232752,535.8048199,7.00296692,6.34296692,6.11996692,4.95496692,4.48796692,4.42696692,4.33296692,4.37896692,3.49196692,0.21796692
46.26421056,2.559398782,2309.790143,1.626137382,0.805137382,0.523137382,-0.767862618,-1.327862618,-1.420862618,-1.513862618,-1.424862618,-1.415862618,-3.117862618
46.31170174,2.555694929,796.835366,4.267156994,3.808156994,3.702156994,2.735156994,2.476156994,2.420156994,2.358156994,2.395156994,2.373156994,-0.886843006
46.32081935,2.564445688,1754.419336,2.553332974,2.094332974,1.988332974,4.412332974,3.908332974,3.851332974,3.804332974,3.894332974,1.283332974,-2.434667026
46.40748828,2.556667498,978.3431447,6.063543969,5.450543969,5.164543969,4.305543969,3.927543969,3.862543969,3.797543969,3.813543969,2.083543969,-1.184456031
46.41305186,2.570457416,620.4479715,5.170473155,4.651473155,4.573473155,3.541473155,3.244473155,3.151473155,3.099473155,3.116473155,2.910473155,0.102473155
46.37458812,2.57546554,1236.019204,4.537873908,4.018873908,3.913873908,6.170873908,5.403873908,4.918873908,5.141873908,4.876873908,2.053873908,-1.579126092
46.37919643,2.577690698,1474.822654,4.154301,3.635301,3.530301,2.557301,2.221301,2.178301,2.120301,2.163301,1.644301,-1.960699
46.37740653,2.584656703,160.3608749,8.972507915,8.453507915,8.348507915,6.523507915,5.937507915,5.705507915,5.564507915,5.460507915,5.412507915,2.371507915
46.39918992,2.613705688,671.5019916,2.502763475,2.190763475,2.132763475,1.297763475,1.085763475,1.013763475,0.967763475,0.985763475,0.923763475,-0.502236525
46.4033621,2.617161696,1456.903248,0.820846442,0.508846442,0.450846442,5.440846442,4.853846442,4.564846442,4.355846442,4.234846442,1.548846442,-2.415153558
46.37569941,2.639535376,2776.783441,3.586289946,3.022289946,2.778289946,1.770289946,1.395289946,1.451289946,1.301289946,1.360289946,0.305289946,-3.480710054
46.58052986,2.543962794,353.6597185,8.476072015,7.303072015,6.874072015,5.473072015,4.808072015,4.691072015,4.638072015,4.671072015,4.181072015,1.187072015
46.61186996,2.614652763,347.148091,4.942426093,4.533426093,4.424426093,3.553426093,3.223426093,3.217426093,3.153426093,3.189426093,3.201426093,0.613426093
46.51618871,2.595340195,475.5113331,5.195195639,4.654195639,4.507195639,3.448195639,3.102195639,3.055195639,3.005195639,3.038195639,3.230195639,0.210195639
46.52433632,2.603291159,2177.598164,1.891111292,1.350111292,1.203111292,5.115111292,4.300111292,5.087111292,4.416111292,4.584111292,0.768111292,-3.157888708
46.54033093,2.635269828,1162.723671,5.03061743,4.36861743,4.23061743,3.91061743,3.37161743,3.27061743,3.19961743,3.21961743,1.47461743,-1.53038257
46.53881492,2.63695016,762.6596886,5.946346041,5.284346041,5.146346041,4.404346041,3.991346041,3.918346041,3.816346041,3.823346041,2.790346041,-1.355653959
46.53924932,2.636779883,591.3336413,6.498837065,5.836837065,5.698837065,4.956837065,4.543837065,4.470837065,4.368837065,4.375837065,3.342837065,-0.803162935
46.60301817,2.641341472,511.4990634,5.407775786,4.818775786,4.630775786,3.552775786,3.165775786,3.108775786,3.021775786,3.060775786,2.991775786,0.220775786
46.69785128,2.69810879,1437.716303,5.481634013,4.982634013,4.640634013,3.941634013,3.464634013,3.371634013,3.316634013,3.352634013,1.131634013,-2.287365987
46.68866163,2.696140239,418.37441,8.162174435,7.663174435,7.321174435,6.560174435,5.924174435,5.651174435,5.584174435,5.501174435,4.143174435,0.913174435
46.68720035,2.706129527,614.5614069,-1.03482642,-0.85882642,-0.72982642,7.51117358,7.08317358,6.52817358,6.48217358,6.66517358,2.98517358,-0.16282642
46.69600542,2.714409047,671.7443155,-1.22802,-1.05202,-0.92302,-1.48402,-1.56202,-1.55902,-1.63702,-1.56802,-1.56102,-1.68602
46.64348636,2.73480384,1166.78764,5.5760409,4.9370409,4.7770409,3.6640409,3.3820409,3.1750409,3.2260409,3.2830409,1.9620409,-1.4319591
46.68904206,2.742400534,682.928211,4.829124733,4.365124733,4.207124733,7.508124733,6.842124733,6.774124733,6.104124733,6.093124733,2.588124733,-0.975875267
46.68512139,2.743422539,906.5559081,4.214027037,3.750027037,3.592027037,2.645027037,2.346027037,2.285027037,2.263027037,2.307027037,2.467027037,-1.455972963
46.69408892,2.742665819,827.8163512,4.411329998,3.947329998,3.789329998,6.144329998,5.439329998,5.256329998,5.226329998,5.337329998,2.218329998,-1.251670002
46.68889819,2.752223586,373.9907663,6.136695601,5.672695601,5.514695601,7.724695601,7.174695601,6.912695601,6.747695601,6.583695601,4.373695601,0.924695601
46.51415575,2.668960412,1186.083628,4.915423444,4.427423444,4.307423444,3.370423444,3.086423444,3.029423444,2.985423444,2.978423444,1.831423444,-1.427576556
46.51518811,2.680681807,1599.538395,5.061026654,4.589026654,4.468026654,3.517026654,3.124026654,3.136026654,3.044026654,3.016026654,1.396026654,-2.372973346
46.48073685,2.693092807,473.50461,5.091378942,4.581378942,4.468378942,6.863378942,6.206378942,5.980378942,5.878378942,5.802378942,4.132378942,0.644378942
46.47671538,2.698269479,440.3094601,5.249209918,4.739209918,4.626209918,3.641209918,3.353209918,3.299209918,3.204209918,3.223209918,2.908209918,0.613209918
46.54689157,2.738313,2062.757,4.312759652,3.817759652,3.692759652,2.666759652,2.311759652,2.239759652,2.185759652,2.168759652,0.298759652,-3.012240348
46.54652145,2.766129532,1326.508904,1.660449153,1.234449153,1.101449153,4.801449153,4.325449153,4.102449153,4.190449153,4.197449153,1.388449153,-2.261550847
46.55285813,2.775373353,465.1119007,3.936212741,3.510212741,3.377212741,2.474212741,2.188212741,2.114212741,2.042212741,2.060212741,2.027212741,0.051212741
46.21447232,2.556821435,2340.963398,-0.052973117,-0.440973117,-0.505973117,3.359026883,3.009026883,3.012026883,2.929026883,2.973026883,0.412026883,-3.218973117
46.21447232,2.556821435,2340.963398,4.741026883,4.203026883,4.274026883,3.359026883,3.009026883,3.012026883,2.929026883,2.973026883,0.412026883,-3.218973117
46.22310298,2.559732997,275.14847,4.596164489,4.208164489,4.143164489,3.245164489,3.052164489,2.967164489,2.923164489,2.952164489,2.942164489,1.002164489
46.22310298,2.559732997,275.14847,9.390164489,8.852164489,8.923164489,3.245164489,3.052164489,2.967164489,2.923164489,2.952164489,2.942164489,1.002164489
46.22779437,2.564940754,1464.697058,0.965260954,0.577260954,0.512260954,5.269260954,4.433260954,4.225260954,4.372260954,4.388260954,1.109260954,-2.099739046
46.2440674,2.551277579,329.7915489,6.227802388,5.539802388,5.339802388,4.263802388,3.868802388,3.764802388,3.700802388,3.753802388,3.721802388,0.718802388
46.24642314,2.551917536,990.7850616,3.83910275,3.15110275,2.95110275,4.56110275,4.10910275,3.95110275,3.92410275,3.92910275,1.91910275,-1.39089725
46.21207775,2.550151203,1532.318287,5.661255077,5.123255077,5.194255077,5.667255077,5.054255077,4.891255077,4.729255077,4.657255077,1.029255077,-1.959744923
46.25223699,2.604431266,1592.69171,5.142341402,4.666341402,4.574341402,3.662341402,3.369341402,3.284341402,3.270341402,3.287341402,0.836341402,-2.093658598
46.15738009,2.602374567,504.0590955,6.639592721,6.103592721,5.949592721,6.774592721,6.140592721,5.866592721,5.730592721,5.666592721,3.688592721,0.240592721
46.15507343,2.605542957,853.7018674,5.495468843,4.959468843,4.805468843,3.749468843,3.416468843,3.345468843,3.282468843,3.303468843,2.598468843,-0.987531157
46.15507343,2.605542957,853.7018674,5.476468843,4.882468843,4.787468843,3.749468843,3.416468843,3.345468843,3.282468843,3.303468843,2.598468843,-0.987531157
