ALLWISE_RAJ2000,ALLWISE_DEJ2000,ALLWISE_W1mag,ALLWISE_W2mag,ALLWISE_W3mag,ALLWISE_W4mag,ALLWISE_Jmag,ALLWISE_Hmag,ALLWISE_Kmag,APASS_RAJ2000,APASS_DEJ2000,APASS_g'mag,APASS_r'mag,APASS_i'mag,OB star?
0.777760487,0.11999693,0.556901147,0.57482242,0.744234639,0.82451125,0.722460335,0.682620719,0.678513618,0.777760016,0.119996696,0.845942465,0.944665907,0.901241088,1
0.997926216,0.347877397,0.574168502,0.592849042,0.771165454,0.810402066,0.752011429,0.70729632,0.701104933,0.997925983,0.347877502,0.897896093,0.994779803,0.931080011,1
0.808156972,0.196823235,0.591841465,0.610696592,0.790589692,0.840649207,0.76780209,0.726370276,0.719614329,0.808156287,0.196822934,0.898840704,0.98936978,0.931608133,1
0.583199284,-0.318893116,0.500521497,0.516862651,0.67063922,0.786794541,0.654259719,0.61880451,0.610317404,0.583199412,-0.318893101,0.758866466,0.854498861,0.810492034,1
0.335330236,-0.136578536,0.587205933,0.608070196,0.776814735,0.808465511,0.763365667,0.72169042,0.716799212,0.335330119,-0.13657867,0.913267497,0.989844343,0.924830561,1
0.573124097,-0.292084595,0.590972303,0.610278756,0.792369602,0.841110291,0.770433867,0.726582997,0.719966219,0.573123939,-0.292084467,0.915671962,1.002372817,0.941554441,1
0.10813342,0.339926196,0.49762429,0.514594401,0.668085436,0.77167097,0.646740356,0.612564703,0.604968682,0.108133553,0.339925797,0.782739373,0.851082005,0.808995687,1
0.72456895,-0.343926502,0.578108703,0.597803378,0.773022752,0.834655109,0.749304459,0.707012692,0.701245689,0.724568863,-0.343926523,0.858565908,0.969343204,0.911979579,1
0.833135718,0.111976927,0.598562985,0.618396705,0.807382758,0.837144965,0.769155576,0.729348366,0.723907383,0.833135453,0.111976488,0.884929154,1.006928626,0.933368542,1
0.300150755,-0.124520876,0.491771932,0.509460992,0.661197957,0.778310586,0.631927213,0.602637737,0.596593708,0.300150452,-0.124520926,0.710261915,0.803246014,0.767274008,1
0.810732369,0.022097217,0.484528914,0.501581806,0.654155703,0.78531907,0.625986916,0.596256116,0.590963474,0.810731965,0.022096939,0.710863031,0.807517084,0.762256844,1
0.586348314,-0.301715788,0.551802063,0.569748702,0.736341124,0.873662855,0.722159561,0.680280791,0.67267225,0.586348114,-0.301715765,0.852984113,0.948462415,0.900184843,1
0.80548102,0.177857267,0.577181597,0.596669253,0.776582572,0.820545924,0.749154072,0.708714458,0.70223098,0.805480624,0.177857075,0.87754401,0.966970387,0.910835314,1
0.122900867,0.30510288,0.539923514,0.557571778,0.722643554,0.772039838,0.703361155,0.661277742,0.655288901,0.122900929,0.305102788,0.847230571,0.921981777,0.86814541,1
0.476279053,-0.342173659,0.590219029,0.610099684,0.800727442,0.861398008,0.767877284,0.725093952,0.717573369,0.476279031,-0.342172989,0.91790468,0.995539104,0.935304991,1
0.935575671,0.302671721,0.594970448,0.615113711,0.792911314,0.852084102,0.770433867,0.732751897,0.722922092,0.935575518,0.302671629,0.902103907,1.002372817,0.944195053,1
0.270549632,-0.11292923,0.560261908,0.578702322,0.753056802,0.791405385,0.728099857,0.687938736,0.683017806,0.270549622,-0.112929154,0.830656934,0.937927107,0.884341167,1
0.545987876,-0.357780976,0.577065709,0.597325852,0.786410772,0.810033198,0.761260245,0.719846841,0.710676332,0.545988095,-0.357780888,0.900987548,0.984529233,0.92474254,1
0.25844212,0.004698029,0.4787345,0.495732108,0.644095341,0.755164146,0.619595458,0.58540736,0.580688296,0.258441932,0.004698045,0.701674538,0.794798785,0.759000088,1
0.271730362,-0.090674638,0.502201877,0.519130902,0.676675437,0.771209886,0.651477555,0.617031837,0.61285101,0.271730309,-0.09067464,0.734478317,0.838933181,0.793328052,1
0.114844539,0.281548243,0.572951675,0.591356772,0.767218697,0.80523792,0.748477329,0.70616181,0.697163769,0.114844618,0.28154809,0.894547016,0.984149582,0.917876947,1
0.146305593,0.287866987,0.554177773,0.573210768,0.746478873,0.769642198,0.722911497,0.680280791,0.673868675,0.146305548,0.287867145,0.873250322,0.950550494,0.886805739,1
0.299096439,0.056548953,0.616873334,0.637438071,0.825955734,0.79869052,0.793593503,0.752605829,0.74678021,0.299095941,0.056548493,0.889051095,0.996867882,0.946835666,1
0.159353824,0.28753063,0.579151698,0.598042142,0.775808698,0.834470675,0.757801338,0.71346522,0.705186853,0.159353827,0.287530679,0.911034779,0.998861048,0.931520113,1
0.682468426,-0.39781412,0.563564724,0.583835731,0.766909147,0.801272593,0.72960373,0.691200454,0.686044057,0.682469146,-0.397811509,0.806182911,0.923595292,0.872722472,1
0.106249808,0.331575849,0.551164677,0.569271175,0.737192385,0.7701955,0.720580495,0.678082677,0.67098318,0.106249856,0.331576126,0.878917991,0.951214882,0.886629698,1
0.802344872,0.203620942,0.600475142,0.620426192,0.799953568,0.823773515,0.776975712,0.736580869,0.730945176,0.802344674,0.20362101,0.879003864,0.990129081,0.936801338,1
0.766696692,-0.248708005,0.485745741,0.501462425,0.642238044,0.753227591,0.630348146,0.597886974,0.592863678,0.766696459,-0.248708021,0.713868613,0.813686409,0.770266702,1
0.681364012,-0.385552165,0.513327153,0.530949681,0.685652376,0.759774991,0.662906985,0.628731476,0.624815258,0.681363796,-0.385551832,0.746930013,0.846810934,0.801601972,1
0.943257661,0.319264556,0.505678526,0.523070495,0.679074447,0.83225747,0.652079104,0.619088137,0.612991766,0.943257025,0.31926428,0.757750107,0.840451784,0.793416073,1
0.247763095,0.088544693,0.561073126,0.58001552,0.749806531,0.750368868,0.727799083,0.685811529,0.682314026,0.247762943,0.088544795,0.862000859,0.95111997,0.894023413,1
0.69612979,-0.406329161,0.573762893,0.594281621,0.775189599,0.826355588,0.736220768,0.697794795,0.696741502,0.696129688,-0.406329118,0.861657364,0.942103265,0.885309392,1
0.541557578,-0.342396638,0.519990729,0.537873814,0.697879585,0.838528218,0.673810061,0.638374814,0.632064185,0.541557378,-0.342396494,0.838127952,0.874430524,0.829152363,1
0.573590844,-0.329643929,0.561710511,0.579955829,0.754372388,0.823312431,0.731784345,0.690987733,0.68252516,0.573590584,-0.32964399,0.881064835,0.960421412,0.904673884,1
0.834360333,0.120200774,0.562289952,0.578821704,0.728911933,0.841663593,0.732987443,0.695525775,0.688507284,0.834360153,0.120200525,0.871189352,0.959946849,0.912507702,1
0.353517532,-0.199132234,0.585177889,0.606160091,0.783160501,0.832626337,0.759455598,0.71849961,0.71208389,0.353517571,-0.199132176,0.883898669,0.972095672,0.922013907,1
0.104996353,0.326819967,0.562579673,0.581149645,0.754991487,0.777296201,0.732009926,0.691625895,0.684354986,0.104996349,0.326820068,0.875139545,0.96175019,0.899920782,1
0.006116358,0.348371802,0.589002202,0.610099684,0.791750503,0.819900406,0.763666441,0.720130469,0.714758252,0.006116331,0.348371818,0.911807643,0.996203493,0.930199806,1
0.134451634,0.296274794,0.547919805,0.565570346,0.723262653,0.789284397,0.713361907,0.674040984,0.667745795,0.134451764,0.296274553,0.824302276,0.924734244,0.870874043,1
0.301327621,-0.158530856,0.565071271,0.584611711,0.745782387,0.772039838,0.730430859,0.691484081,0.687310859,0.301327644,-0.158530958,0.827479605,0.940774487,0.888654168,1
0.833613241,0.106486036,0.571503071,0.589983883,0.762807615,0.771486536,0.738702158,0.698503864,0.693574495,0.833613221,0.106486888,0.872820953,0.960231587,0.893055189,1
0.029154967,0.342761463,0.498493452,0.515967289,0.670020121,0.788546662,0.644409354,0.610862937,0.605602083,0.029155083,0.342761453,0.749334478,0.836560364,0.788134847,1
0.763205733,0.040603118,0.572661954,0.591118009,0.765284012,0.813814091,0.751785849,0.709990782,0.698571328,0.763205458,0.040603165,0.903649635,1.000949127,0.934336766,1
0.550473429,-0.312657787,0.508517789,0.526353489,0.683872466,0.836315013,0.654560493,0.619442672,0.617566331,0.550473259,-0.312657861,0.740145985,0.84064161,0.800105625,1
0.233824143,-0.033848666,0.534476764,0.550170119,0.703141928,0.592493545,0.690427852,0.654187052,0.649658667,0.233824241,-0.033848739,0.78016316,0.88952164,0.847020509,1
0.91612137,0.296495662,0.622609804,0.645317257,0.835164835,0.824972335,0.800661704,0.759058356,0.755718207,0.916121015,0.296496006,0.913610992,1.019077449,0.960742892,1
0.228293209,0.022073272,0.553192722,0.570524682,0.725893824,0.766875692,0.722836303,0.681840743,0.673868675,0.228293162,0.022073233,0.858909403,0.939540623,0.885573453,1
0.29940265,-0.198206241,0.612701356,0.633737241,0.827890419,0.830228698,0.785998947,0.74707509,0.741572243,0.299402528,-0.198206289,0.884328038,0.999715262,0.951500748,1
0.311170517,-0.201292636,0.594564839,0.614994329,0.79778672,0.783566949,0.767275735,0.729348366,0.721796045,0.311170431,-0.201292774,0.905023615,0.983295368,0.930551888,1
0.035838573,0.339332599,0.53917024,0.557392706,0.725274725,0.862504611,0.69764644,0.660285046,0.654514744,0.035838636,0.339332532,0.833404895,0.899107821,0.849925183,1
0.738231243,-0.085885505,0.49762429,0.515131618,0.667311562,0.761342678,0.649748101,0.614621003,0.60637624,0.738231021,-0.085885356,0.764276514,0.863895216,0.822726873,1
0.020542864,0.347781543,0.557306756,0.575837163,0.748800495,0.824880118,0.724264982,0.68304616,0.677035682,0.020542531,0.347781883,0.859252898,0.948272589,0.884077106,1
0.738948607,-0.282721231,0.59554989,0.614874948,0.802197802,0.774437477,0.77028348,0.730482876,0.723273981,0.738949153,-0.282720619,0.88209532,0.99079347,0.93926591,1
0.64140853,-0.273891361,0.521439332,0.539545156,0.698808234,0.757377352,0.683510038,0.643480111,0.636568372,0.641408266,-0.27389142,0.855474453,0.897873956,0.846668427,1
0.700417875,-0.186121234,0.574747943,0.592490897,0.777124284,0.802932497,0.748026167,0.704814578,0.703216271,0.700417651,-0.186121134,0.882438815,0.976651481,0.920341519,1
0.573152418,-0.359791537,0.581990961,0.601026682,0.786952484,0.873570638,0.758402887,0.718570517,0.708494616,0.573152463,-0.359791076,0.922284242,0.994210326,0.930815949,1
0.740458323,-0.306733264,0.577529262,0.597325852,0.775034824,0.811693102,0.746672682,0.707225413,0.700612288,0.740458017,-0.30673321,0.871275225,0.963743356,0.906786374,1
0.013596926,0.316075806,0.569475026,0.588670686,0.762188516,0.826632239,0.736897511,0.697582075,0.692870716,0.013596961,0.316075737,0.865521683,0.952258922,0.88909427,1
0.295627785,-0.173475481,0.613164909,0.633916313,0.811329516,0.825433419,0.788705918,0.751542225,0.745020761,0.295627682,-0.173475394,0.901502791,1.003416856,0.950884605,1
0.318365367,-0.035488702,0.565882489,0.585745837,0.758164371,0.776742899,0.727272727,0.689356874,0.68491801,0.318365263,-0.035488712,0.850837269,0.933276386,0.865328756,1
0.629294615,-0.323812155,0.56924325,0.588670686,0.761259867,0.796938399,0.753289721,0.70729632,0.70019002,0.629294499,-0.323812486,0.917732933,0.999810175,0.931872194,1
0.599802472,-0.256404747,0.472186812,0.487554468,0.634963628,0.764385835,0.613655162,0.583067432,0.574917306,0.599802473,-0.25640503,0.698325462,0.794893698,0.757591761,1
0.019598488,0.352940405,0.574516166,0.593087805,0.767683021,0.817133899,0.744868035,0.702758278,0.69814906,0.019598525,0.35294025,0.887075998,0.962034928,0.899832761,1
0.868742147,0.204034361,0.569185305,0.588073778,0.759247794,0.824880118,0.739002933,0.697723889,0.693292983,0.868741889,0.204034307,0.905968227,0.965356872,0.905466068,1
0.96528772,0.321584059,0.578919921,0.598161523,0.776814735,0.808373294,0.75306414,0.710132596,0.703005138,0.965287518,0.321584181,0.880463718,0.977885345,0.914708212,1
0.283271526,-0.05343612,0.511646773,0.529934937,0.687664448,0.781077093,0.65967366,0.629795079,0.622211275,0.283271514,-0.053436055,0.745556033,0.845671982,0.799489482,1
0.155666793,0.213959856,0.544385213,0.561391989,0.729066708,0.78771671,0.718249492,0.672551939,0.66450841,0.155666548,0.213959729,0.897981967,0.972665148,0.895959863,1
0.139946602,0.281514469,0.558813304,0.576851907,0.749419594,0.829490963,0.730054891,0.686875133,0.680906468,0.139946504,0.281514345,0.87093173,0.951974184,0.893847373,1
0.756838271,-0.291020039,0.589407811,0.609204322,0.801346541,0.832902988,0.765471088,0.723321279,0.717291857,0.756837869,-0.291019616,0.876084156,0.984908884,0.927295132,1
0.255589136,0.076105819,0.535056206,0.552617442,0.710803281,0.719568425,0.698172795,0.657377863,0.650362446,0.255589228,0.076105932,0.864920567,0.922266515,0.857582959,1
0.548171464,-0.272007556,0.619249044,0.640840446,0.826110509,0.813076356,0.79870667,0.757711125,0.754732916,0.548171089,-0.272007648,0.908973809,1.003227031,0.954405422,1
0.305157586,-0.025445695,0.607776104,0.628006924,0.826497446,0.772962007,0.785171817,0.742395235,0.738123724,0.305157523,-0.025445937,0.896178617,1.001613516,0.947979931,1
0.788515909,0.110395054,0.572314289,0.591535844,0.768998607,0.790022132,0.746898263,0.702758278,0.696037723,0.788515554,0.110395117,0.935251181,0.986712225,0.919813397,1
0.648192884,-0.199713291,0.505794414,0.52271235,0.676984987,0.782275913,0.66238063,0.622704389,0.616792174,0.648192678,-0.199713218,0.845427222,0.866647684,0.811020157,1
0.515817717,-0.345760237,0.586800324,0.607473288,0.78261879,0.8378827,0.762839311,0.720626817,0.71616581,0.515817278,-0.345760274,0.892056677,0.993735763,0.938385705,1
0.712789606,-0.17773838,0.571966624,0.591714917,0.772635815,0.758945039,0.748778104,0.703325534,0.698008305,0.712788636,-0.177740848,0.893860026,0.988800304,0.932664378,1
0.830074927,0.072497417,0.547456252,0.566585089,0.726899861,0.765215788,0.707797579,0.671204708,0.666408614,0.830074706,0.07249747,0.81391155,0.90508732,0.865504797,1
0.814734109,0.026483967,0.533723491,0.552199606,0.71947067,0.770933235,0.692984435,0.654612494,0.647617707,0.814733812,0.026483289,0.839416058,0.90508732,0.862776164,1
0.291027127,-0.153456302,0.610267702,0.62920074,0.805602848,0.798506086,0.786600496,0.747216904,0.739601661,0.291027293,-0.153456357,0.895577501,0.998955961,0.950532524,1
0.768343684,0.074068319,0.551164677,0.569569629,0.720631481,0.733862044,0.718550267,0.678224491,0.673305651,0.768343491,0.074068202,0.849978532,0.924069856,0.872106329,1
0.698137263,-0.185217899,0.52294588,0.539783919,0.696950936,0.792235338,0.681855779,0.644756435,0.636779506,0.69813703,-0.185217951,0.801975097,0.898158694,0.85564651,1
0.295252368,0.058721872,0.600475142,0.620844028,0.796858072,0.791220952,0.771862546,0.732539176,0.727285523,0.295252252,0.058721895,0.88415629,0.976176917,0.924830561,1
0.32236927,-0.016512305,0.608239657,0.630096102,0.819764742,0.795001844,0.78231446,0.742253421,0.738123724,0.322369173,-0.016512264,0.896350365,0.990223994,0.937417481,1
0.250921784,0.238474539,0.567794646,0.586879962,0.764045813,0.778126153,0.739378901,0.697298447,0.69237807,0.250921686,0.23847444,0.873593817,0.960421412,0.95405334,1
0.308842172,-0.156644993,0.61009387,0.631170537,0.83114069,0.835485061,0.789457854,0.747358718,0.740938842,0.308842145,-0.156644907,0.906741091,1.017558846,0.96232726,1
0.755871504,-0.248815416,0.587032101,0.60687638,0.788345457,0.821283659,0.757650951,0.719350493,0.711591245,0.755871177,-0.248814936,0.877028768,0.970766894,0.91840507,1
0.229570328,0.020378261,0.517093522,0.534710201,0.693158954,0.789007746,0.6804271,0.639934766,0.633471743,0.229570096,0.020378201,0.800858738,0.891419894,0.836370038,1
0.304418924,-0.015949686,0.523409433,0.54133588,0.700588144,0.805606787,0.674712384,0.639012976,0.63628686,0.304418597,-0.015949822,0.759295835,0.86332574,0.823607077,1
0.65670605,-0.136522398,0.516977634,0.535784636,0.695093639,0.758668388,0.669148056,0.633765865,0.628897178,0.65670593,-0.136522515,0.80661228,0.855353075,0.812868586,1
0.899945454,0.266874641,0.559103025,0.578821704,0.743692927,0.849963113,0.720881269,0.682975253,0.678232106,0.899945275,0.266874382,0.856848433,0.939920273,0.869113634,1
0.806471254,0.233432205,0.617394831,0.638990032,0.836403034,0.857709332,0.795698925,0.754520315,0.750580618,0.806471006,0.233432044,0.910004294,1.011199696,0.957134055,1
0.5005721,-0.345632776,0.5786302,0.59720647,0.771861941,0.87440059,0.755094368,0.712259803,0.705961011,0.500571936,-0.345632594,0.903134392,0.990034169,0.93090397,1
0.657019191,-0.289804563,0.546471202,0.565391273,0.732316979,0.773423091,0.717347169,0.676310005,0.669153354,0.657019322,-0.289804137,0.919021039,0.957574032,0.882140657,1
0.075816169,0.304405347,0.565303048,0.584313257,0.757545272,0.806990041,0.730430859,0.691200454,0.686747836,0.075816205,0.304405318,0.854701589,0.947038724,0.888478127,1
0.699493666,-0.164724539,0.539344072,0.555900436,0.723494815,0.762910365,0.711406873,0.667304829,0.660356112,0.699493469,-0.164724355,0.864061829,0.953492787,0.882580759,1
0.771812251,-0.29368698,0.589871364,0.609980302,0.793685188,0.829214312,0.755996691,0.719705027,0.714195228,0.771812028,-0.293687259,0.859338772,0.966875475,0.910659273,1
0.110116958,0.330511256,0.562753506,0.582045007,0.740287881,0.722703799,0.732085119,0.691413175,0.685129144,0.110116629,0.330511632,0.871962216,0.958618071,0.899920782,1
0.098905077,0.289730806,0.54658709,0.564555602,0.727983284,0.788546662,0.723061884,0.677869957,0.67063129,0.098904886,0.289731017,0.881064835,0.967255125,0.896223924,1
0.143925897,0.25330055,0.593927454,0.614039277,0.794304287,0.753596459,0.768027671,0.727504786,0.724400028,0.143925829,0.253300528,0.893516531,0.992976462,0.932576358,1
0.717588125,-0.438610088,0.569822691,0.589267594,0.764355363,0.832349686,0.725844048,0.692689499,0.686747836,0.717587514,-0.43860993,0.78883641,0.907555049,0.874834962,1
0.76404755,-0.236489921,0.592768571,0.61356175,0.789583656,0.77286979,0.768478833,0.727433879,0.724963052,0.764047681,-0.236489841,0.865435809,0.976841306,0.92676701,1
0.253737575,0.056060298,0.470274655,0.486480033,0.631713357,0.710900037,0.609745094,0.575551301,0.571750299,0.25373759,0.056060229,0.693258909,0.785022779,0.744212657,1
0.248337111,0.198964146,0.55232356,0.570524682,0.738198421,0.784212468,0.729453342,0.687655109,0.681117602,0.248337373,0.198963424,0.872219837,0.960611238,0.898424434,1
0.76901963,0.040931127,0.566461931,0.585447383,0.765980498,0.823496865,0.74599594,0.699354747,0.692800338,0.769019517,0.040930894,0.901846286,0.995634017,0.929143561,1
0.38134937,-0.364593294,0.598331209,0.619650212,0.803358613,0.848395426,0.777351681,0.738991704,0.731367443,0.381349383,-0.364593502,0.891970803,1.001328778,0.949564299,1
0.087680388,0.320190972,0.559566578,0.563839312,0.669478409,0.709701217,0.750582751,0.711196199,0.703286649,0.08768047,0.320190963,0.878488622,0.971431283,0.911539477,1
0.206550294,0.138678813,0.562927338,0.581030263,0.762885002,0.80818886,0.733588992,0.692264057,0.68456612,0.206550163,0.138678977,0.889136969,0.975512528,0.908986885,1
0.755993566,0.040512305,0.557306756,0.575956545,0.743692927,0.74317595,0.729979698,0.687087854,0.67879513,0.755993424,0.040512158,0.870759983,0.961845103,0.898776516,1
0.71658427,-0.36937616,0.610151814,0.630872083,0.810400867,0.843969015,0.786149335,0.74388428,0.740798086,0.716583727,-0.369375589,0.907771576,1.008731967,0.954317402,1
0.760980615,-0.234905623,0.541256229,0.560198173,0.726822473,0.817502767,0.70306038,0.666950294,0.659722711,0.76097998,-0.234905154,0.803692572,0.913534548,0.868321451,1
0.242600821,0.088181393,0.463842855,0.480510953,0.612366507,0.643858355,0.598917212,0.567964263,0.562812302,0.242600784,0.088180593,0.685015028,0.773063781,0.733122084,1
0.697448386,-0.355392971,0.565766601,0.585328001,0.766909147,0.810955367,0.733889766,0.691413175,0.686888592,0.697448317,-0.355393331,0.891541434,0.958902809,0.895871842,1
0.083811175,0.254928399,0.571155406,0.589983883,0.767218697,0.769826632,0.739454094,0.703325534,0.695263565,0.08381132,0.254928366,0.862773723,0.952828398,0.902561394,1
0.69642892,-0.356811772,0.570749797,0.590401719,0.776505185,0.829306529,0.741484322,0.702474651,0.694559786,0.696428766,-0.356812138,0.889566337,0.958902809,0.901329108,1
0.671008018,-0.216164196,0.53847491,0.555721363,0.719006346,0.802379196,0.707421611,0.664893994,0.655992681,0.671007809,-0.216164184,0.862601975,0.93944571,0.882668779,1
0.063642538,0.33124605,0.577065709,0.596490181,0.779910231,0.821191442,0.747499812,0.705310927,0.699838131,0.063642532,0.331246132,0.900815801,0.978454822,0.914708212,1
0.235884773,-0.070155741,0.476822343,0.493523548,0.638987773,0.638601992,0.611850515,0.583776501,0.579984517,0.235884245,-0.070155923,0.674624302,0.770690964,0.735762697,1
0.825654645,0.293482343,0.639935103,0.663164806,0.842052314,0.809203246,0.819535303,0.781323123,0.777816877,0.825654125,0.293483543,0.915586088,1.034738041,0.98943755,1
0.721731576,-0.317032355,0.596476996,0.616486599,0.826110509,0.840925858,0.775622227,0.733106431,0.725666831,0.721731479,-0.317032302,0.904851868,1.010535308,0.942522665,1
0.237455907,0.101595663,0.43689883,0.454843909,0.594490017,0.68913685,0.576659899,0.543501383,0.538250405,0.237456098,0.101595527,0.665951052,0.755599848,0.716574245,1
0.309819051,-0.047567052,0.588654537,0.608428341,0.78795852,0.772224271,0.765771863,0.725448486,0.717573369,0.309818928,-0.047567233,0.885873766,0.998196659,0.937681542,1
0.053849654,0.328441134,0.563275003,0.579896138,0.734019502,0.850793065,0.736145575,0.692902219,0.687944261,0.053849738,0.328441159,0.888621726,0.967919514,0.905025966,1
0.79037376,-0.046264615,0.564781551,0.584014803,0.738198421,0.765492438,0.741634709,0.701269233,0.691252023,0.790373681,-0.046265128,0.876942894,0.974183751,0.907754599,1
0.697787603,-0.353675015,0.565824545,0.584910165,0.764974462,0.785964589,0.746071133,0.703963696,0.694137518,0.697787826,-0.35367453,0.901159296,0.970482156,0.905642109,1
0.08490536,0.32547219,0.522424383,0.539425774,0.698576072,0.837144965,0.67711858,0.641565624,0.633823633,0.084905347,0.325472046,0.842679261,0.882403189,0.829504445,1
0.828827649,0.076536385,0.538301078,0.557094252,0.723959139,0.814367392,0.699902248,0.661277742,0.655640791,0.82882757,0.076536646,0.809617862,0.903853455,0.855382449,1
0.316945113,-0.199680456,0.604531232,0.6262162,0.816204922,0.818793803,0.780509813,0.739346238,0.735660497,0.316945016,-0.1996803,0.878059253,0.983105543,0.934600827,1
0.843734892,0.101026652,0.582338626,0.603235241,0.77813032,0.787808927,0.751710655,0.713039779,0.708564994,0.84373464,0.101026607,0.869815371,0.966685649,0.919725376,1
0.240816647,-0.079659205,0.473345695,0.490001791,0.635660115,0.814644043,0.609068351,0.57831667,0.5771694,0.240816565,-0.079659498,0.670072993,0.769552012,0.740955902,1
0.838026068,0.093134184,0.599490092,0.618277323,0.795000774,0.820730358,0.779381908,0.735942707,0.732986136,0.838025752,0.093134241,0.892571919,0.998196659,0.941114339,1
0.232404149,-0.046244538,0.538822575,0.556377962,0.70159418,0.737550719,0.69516505,0.659221442,0.653247941,0.23240401,-0.046244514,0.789179906,0.897114655,0.870433941,1
0.831718301,0.100007775,0.565592769,0.584731093,0.75878347,0.808649945,0.733588992,0.694603985,0.687170103,0.831718222,0.100007954,0.869300129,0.951689446,0.888830209,1
0.308022296,-0.16245041,0.607949936,0.628782905,0.816746634,0.833640723,0.785622979,0.74388428,0.741079597,0.308022163,-0.162450434,0.882696436,0.996772969,0.944811196,1
0.108170674,0.282836927,0.503650481,0.520384409,0.680003095,0.779878274,0.662004662,0.625398851,0.616018017,0.108170753,0.282836777,0.839244311,0.918849658,0.863216266,1
0.295822188,-0.108588852,0.564549774,0.582940369,0.754140226,0.780339358,0.73667193,0.695029426,0.690125976,0.295821779,-0.108589128,0.865006441,0.957384207,0.898952557,1
0.769806691,-0.256369349,0.588480705,0.608726795,0.784321312,0.796753965,0.762162569,0.721194072,0.716376944,0.769806513,-0.256369371,0.865349936,0.983390281,0.937593522,1
0.689807831,-0.357138001,0.560783405,0.579657375,0.761105092,0.8444301,0.731633957,0.690065943,0.684636498,0.689807828,-0.357137971,0.912237012,0.980068337,0.898952557,1
0.824835094,0.075134723,0.553656275,0.572792933,0.744312026,0.815105127,0.716520039,0.677373608,0.674853966,0.82483476,0.075134723,0.840188922,0.919419134,0.877035472,1
0.764046693,0.075843683,0.562985282,0.581448099,0.75135428,0.81741055,0.734641702,0.692122243,0.685269899,0.764046419,0.07584352,0.879519107,0.959757024,0.90168119,1
0.070726777,0.330824118,0.579904972,0.599474721,0.783934375,0.792511988,0.757951726,0.712685244,0.7063129,0.070726934,0.330824273,0.899441821,0.993925588,0.930639908,1
0.723387236,-0.118300902,0.55301889,0.570644064,0.732858691,0.761895979,0.726445597,0.681557116,0.674079809,0.723386934,-0.118300881,0.882610562,0.970007593,0.905290027,1
0.402795114,-0.395759535,0.58407695,0.604787202,0.786642935,0.841663593,0.752988947,0.713677941,0.708635372,0.402794885,-0.395759554,0.879261486,0.962604404,0.907578558,1
0.021765332,0.326337649,0.614555568,0.636184564,0.824872311,0.839542604,0.789909016,0.74913139,0.745724541,0.021765202,0.326337711,0.896092744,1.005410023,0.947099727,1
0.475102477,-0.346691573,0.573009619,0.593804095,0.774028788,0.867760974,0.738852545,0.703750975,0.694700542,0.475102301,-0.346691574,0.877028768,0.959092635,0.893671332,1
0.830036083,0.350830571,0.627766833,0.649794067,0.841587989,0.890169679,0.803669449,0.764660001,0.761841087,0.830035691,0.350830869,0.867840275,1.005504935,0.953173136,1
0.311403351,-0.170320125,0.552555337,0.570106847,0.738817521,0.80818886,0.721858786,0.685669716,0.675487367,0.31140319,-0.17032005,0.888192357,0.953777525,0.887245841,1
0.289548465,-0.143725624,0.582570402,0.601026682,0.777433834,0.794171892,0.761335439,0.717932355,0.711380111,0.289548571,-0.143725947,0.888192357,0.990888383,0.935921134,1
0.858042642,0.184580112,0.536215089,0.554229093,0.721714905,0.765215788,0.693811565,0.656172446,0.65261454,0.858042376,0.184580034,0.812709317,0.889236902,0.838746589,1
0.022921291,0.305597365,0.569185305,0.587655942,0.755997524,0.806436739,0.738702158,0.696731192,0.689703709,0.02292125,0.305597385,0.868784886,0.963553531,0.905025966,1
0.295121649,0.11375437,0.578108703,0.597982451,0.775344374,0.765031354,0.745770359,0.707154506,0.702512492,0.295121562,0.11375441,0.891799055,0.953113136,0.905730129,1
0.282841929,-0.052685143,0.463611079,0.480331881,0.624129392,0.774437477,0.600721859,0.568247891,0.563445703,0.282841882,-0.052685053,0.680377845,0.775721336,0.733826248,1
0.740556571,-0.344750229,0.582280681,0.601862353,0.775963473,0.791497602,0.755921498,0.712897965,0.706735168,0.740556074,-0.34475017,0.875654787,0.979593774,0.928087316,1
0.539468563,-0.336560403,0.559334801,0.578165105,0.744312026,0.831150867,0.729754117,0.687726016,0.680413822,0.539468589,-0.336559933,0.881751825,0.954536826,0.902033272,1
0.677699004,-0.368815358,0.579962916,0.600250701,0.787416809,0.836868314,0.752988947,0.709281713,0.703497783,0.677698745,-0.368814466,0.906741091,0.987566439,0.927559194,1
0.138980134,0.276037125,0.567562869,0.585865218,0.759325182,0.791036518,0.739002933,0.697085726,0.689914843,0.13898011,0.276037274,0.876255904,0.962129841,0.901153068,1
0.199019792,0.120190158,0.521149612,0.538172268,0.698266522,0.776466249,0.684186781,0.642983762,0.635090436,0.199019695,0.120190118,0.831773293,0.914104024,0.856526714,1
0.670698821,-0.474139826,0.597346158,0.617859488,0.803822938,0.803854666,0.768854801,0.731191945,0.726089098,0.670698457,-0.474139677,0.847316445,0.964123007,0.913475926,1
0.109280686,0.242390608,0.556611427,0.574941801,0.742299954,0.801641461,0.721858786,0.683117067,0.677457949,0.109280608,0.242390643,0.834349506,0.940774487,0.876419329,1
